,block_tract,points,Population,Area,AllRaces,Black,Households,NonfamilyHouseholds,RelNonrel,Nonrelatives,AllRaceCounts,MixedRace,OccupiedHousing,RentedHouseholds
461,0470543.001,"[[-73.965204, 40.702622999999996], [-73.963869, 40.701541999999996], [-73.962524, 40.700472999999995], [-73.96217899999999, 40.700221], [-73.962839, 40.698039], [-73.965774, 40.697635999999996], [-73.969728, 40.697804], [-73.976787, 40.698087], [-73.980544, 40.698246], [-73.980462, 40.699703], [-73.98045499999999, 40.700852], [-73.980729, 40.701268], [-73.980649, 40.701561], [-73.98022399999999, 40.703063], [-73.97998799999999, 40.703541], [-73.979328, 40.704746], [-73.979233, 40.705769], [-73.974546, 40.707547], [-73.972146, 40.708946999999995], [-73.970045, 40.706947], [-73.969445, 40.706846999999996], [-73.969157, 40.707027], [-73.96913099999999, 40.707029], [-73.968389, 40.706829], [-73.967951, 40.705731], [-73.96761599999999, 40.704961], [-73.96721, 40.704256], [-73.96607399999999, 40.70332], [-73.965204, 40.702622999999996]]",7,        949912,7,0,7,0,1,0,7,0,1,0
462,0470545.002,"[[-73.96721, 40.704256], [-73.96761599999999, 40.704961], [-73.967951, 40.705731], [-73.968389, 40.706829], [-73.967289, 40.707001999999996], [-73.96672699999999, 40.705523], [-73.966325, 40.70483], [-73.96721, 40.704256]]",1120,         26009,1122,0,1120,20,187,4,1120,2,187,167
463,0470545.004,"[[-73.963745, 40.706479], [-73.965093, 40.705633999999996], [-73.965672, 40.706202999999995], [-73.964393, 40.707056], [-73.963745, 40.706479]]",573,         11951,573,4,573,2,104,0,573,0,104,69
464,0470547.001,"[[-73.965938, 40.708197], [-73.96432899999999, 40.708014999999996], [-73.964421, 40.707533999999995], [-73.964849, 40.707454], [-73.965932, 40.707243999999996], [-73.967289, 40.707001999999996], [-73.968389, 40.706829], [-73.968423, 40.707755999999996], [-73.967383, 40.707637], [-73.96710399999999, 40.709053999999995], [-73.965801, 40.708901999999995], [-73.965938, 40.708197]]",1191,         42181,1217,244,1191,288,438,90,1191,25,438,418
465,0470547.003,"[[-73.96564099999999, 40.709717], [-73.964027, 40.709534], [-73.962414, 40.709351999999996], [-73.96257299999999, 40.708535], [-73.964185, 40.70872], [-73.965801, 40.708901999999995], [-73.96710399999999, 40.709053999999995], [-73.967383, 40.707637], [-73.968423, 40.707755999999996], [-73.968389, 40.706829], [-73.96913099999999, 40.707029], [-73.969157, 40.707027], [-73.969445, 40.706846999999996], [-73.96984499999999, 40.709047], [-73.969584, 40.71017], [-73.968524, 40.710046], [-73.966949, 40.709865], [-73.96564099999999, 40.709717]]",2598,        100305,2706,178,2598,328,740,94,2598,93,740,563
466,0470549.001,"[[-73.964027, 40.709534], [-73.96564099999999, 40.709717], [-73.966949, 40.709865], [-73.968524, 40.710046], [-73.968524, 40.71082], [-73.96677799999999, 40.710626999999995], [-73.965492, 40.710482], [-73.963135, 40.710204], [-73.96229199999999, 40.709921], [-73.962414, 40.709351999999996], [-73.964027, 40.709534]]",2016,         44430,2073,94,2016,368,630,102,2016,48,630,383
467,0470549.002,"[[-73.96229199999999, 40.709921], [-73.963135, 40.710204], [-73.965492, 40.710482], [-73.96677799999999, 40.710626999999995], [-73.968524, 40.71082], [-73.968524, 40.710046], [-73.969584, 40.71017], [-73.96905, 40.712482], [-73.968469, 40.712998999999996], [-73.96578099999999, 40.712861], [-73.964462, 40.712458999999996], [-73.962942, 40.711905], [-73.961421, 40.711349], [-73.962, 40.710432999999995], [-73.96229199999999, 40.709921]]",1106,        150688,1153,46,1106,768,515,246,1106,44,515,473
468,0470551.001,"[[-73.962777, 40.715106], [-73.963601, 40.713826], [-73.96407099999999, 40.713079], [-73.964462, 40.712458999999996], [-73.96578099999999, 40.712861], [-73.968469, 40.712998999999996], [-73.96837, 40.714127], [-73.968041, 40.714966], [-73.967716, 40.71604], [-73.967578, 40.716496], [-73.966639, 40.716364999999996], [-73.964472, 40.715733], [-73.962777, 40.715106]]",898,        140278,926,65,898,386,404,141,898,24,404,291
469,0470551.003,"[[-73.962081, 40.713269], [-73.962552, 40.712526], [-73.96407099999999, 40.713079], [-73.963601, 40.713826], [-73.962777, 40.715106], [-73.961287, 40.714501999999996], [-73.962081, 40.713269]]",1156,         35225,1214,103,1156,555,534,185,1156,57,534,457
470,0470551.004,"[[-73.962942, 40.711905], [-73.964462, 40.712458999999996], [-73.96407099999999, 40.713079], [-73.962552, 40.712526], [-73.961029, 40.711968999999996], [-73.961421, 40.711349], [-73.962942, 40.711905]]",1347,         21779,1410,94,1347,432,544,148,1347,61,544,491
471,0470553.001,"[[-73.95762599999999, 40.715927], [-73.95822299999999, 40.715374], [-73.95951099999999, 40.716172], [-73.958913, 40.716727999999996], [-73.957725, 40.717835], [-73.95713099999999, 40.718388], [-73.955844, 40.717589], [-73.956439, 40.717031999999996], [-73.957031, 40.716483], [-73.95762599999999, 40.715927]]",898,         44615,924,17,898,527,484,153,898,23,484,371
472,0470553.003,"[[-73.957725, 40.717835], [-73.958913, 40.716727999999996], [-73.95951099999999, 40.716172], [-73.960139, 40.715582999999995], [-73.961423, 40.716384], [-73.960791, 40.716972999999996], [-73.959009, 40.718636], [-73.958416, 40.719189], [-73.95713099999999, 40.718388], [-73.957725, 40.717835]]",687,         56377,710,15,687,400,335,114,687,19,335,297
473,0470555.001,"[[-73.965086, 40.719581], [-73.96355, 40.721571], [-73.96172, 40.72032], [-73.959009, 40.718636], [-73.960791, 40.716972999999996], [-73.961423, 40.716384], [-73.962289, 40.715579999999996], [-73.962777, 40.715106], [-73.964472, 40.715733], [-73.966639, 40.716364999999996], [-73.967578, 40.716496], [-73.966836, 40.717563999999996], [-73.966511, 40.717917], [-73.965704, 40.718779], [-73.965086, 40.719581]]",1959,        261679,2039,115,1959,924,905,279,1959,79,905,708
474,0470557.001,"[[-73.96112699999999, 40.720873], [-73.958416, 40.719189], [-73.959009, 40.718636], [-73.96172, 40.72032], [-73.96355, 40.721571], [-73.96278699999999, 40.722561999999996], [-73.961489, 40.721122], [-73.96112699999999, 40.720873]]",506,         44300,520,11,506,315,271,83,506,13,271,244
475,0470557.002,"[[-73.954776, 40.72246], [-73.955443, 40.721945999999996], [-73.95603799999999, 40.721396999999996], [-73.95662999999999, 40.720846], [-73.958416, 40.719189], [-73.96112699999999, 40.720873], [-73.961489, 40.721122], [-73.96278699999999, 40.722561999999996], [-73.962645, 40.722747], [-73.962014, 40.723369], [-73.96154299999999, 40.723876], [-73.96153699999999, 40.724695], [-73.96161099999999, 40.724951], [-73.95891999999999, 40.724351], [-73.957717, 40.724298], [-73.95772199999999, 40.724271], [-73.956273, 40.723389999999995], [-73.954776, 40.72246]]",1149,        238194,1192,38,1149,557,594,161,1149,42,594,377
476,0470561.001,"[[-73.95354499999999, 40.726814], [-73.954392, 40.726535999999996], [-73.956079, 40.72598], [-73.957493, 40.725524], [-73.957717, 40.724298], [-73.95891999999999, 40.724351], [-73.96161099999999, 40.724951], [-73.961531, 40.72591], [-73.961608, 40.727368], [-73.961519, 40.727989], [-73.961534, 40.728091], [-73.95736, 40.728457999999996], [-73.95724299999999, 40.727754], [-73.957172, 40.727317], [-73.957185, 40.727069], [-73.956941, 40.727061], [-73.956335, 40.727123], [-73.954979, 40.727568], [-73.954137, 40.727848], [-73.95354499999999, 40.726814]]",751,        162026,768,12,751,326,346,105,751,15,346,289
477,0470009.002,"[[-73.991742, 40.690993], [-73.98973699999999, 40.69036], [-73.990166, 40.689729], [-73.990648, 40.68913], [-73.992364, 40.68969], [-73.994361, 40.690239], [-73.993736, 40.691534999999995], [-73.991742, 40.690993]]",1789,         54178,1895,138,1789,567,733,133,1789,95,733,536
478,0470011.001,"[[-73.98896599999999, 40.692099], [-73.98947299999999, 40.692296], [-73.990972, 40.692549], [-73.99072799999999, 40.693048], [-73.990447, 40.693735], [-73.990663, 40.694561], [-73.990746, 40.695034], [-73.99009199999999, 40.695074], [-73.987162, 40.694961], [-73.985143, 40.694885], [-73.985199, 40.693715999999995], [-73.98527899999999, 40.692158], [-73.98536299999999, 40.690667], [-73.98633099999999, 40.69105], [-73.987348, 40.691458], [-73.98896599999999, 40.692099]]",84,        168510,86,20,84,29,39,4,84,2,39,39
479,0470013.001,"[[-73.98496, 40.698445], [-73.985084, 40.696052], [-73.985143, 40.694885], [-73.987162, 40.694961], [-73.99009199999999, 40.695074], [-73.990746, 40.695034], [-73.991298, 40.696579], [-73.991365, 40.69701], [-73.99103099999999, 40.699844999999996], [-73.990935, 40.700767], [-73.990096, 40.700700000000005], [-73.98973, 40.700734], [-73.98868399999999, 40.700699], [-73.98693999999999, 40.698781], [-73.986969, 40.698504], [-73.98616, 40.698479], [-73.98571199999999, 40.69845], [-73.985379, 40.69844], [-73.98496, 40.698445]]",1564,        269053,1615,231,1564,726,977,77,1564,45,977,131
480,0470015.001,"[[-73.985143, 40.694885], [-73.985084, 40.696052], [-73.98496, 40.698445], [-73.983051, 40.698378], [-73.98311799999999, 40.697542], [-73.982235, 40.697505], [-73.98245299999999, 40.694796], [-73.98326399999999, 40.694814], [-73.985143, 40.694885]]",900,         83927,929,236,900,432,388,126,900,29,388,275
481,0470015.003,"[[-73.982132, 40.691227], [-73.981476, 40.689931], [-73.98313399999999, 40.690003], [-73.98371999999999, 40.690007], [-73.98536299999999, 40.690667], [-73.98527899999999, 40.692158], [-73.985199, 40.693715999999995], [-73.985143, 40.694885], [-73.98326399999999, 40.694814], [-73.98245299999999, 40.694796], [-73.982512, 40.693614], [-73.98254, 40.693002], [-73.981759, 40.692955], [-73.981791, 40.692025], [-73.98179, 40.691645], [-73.982132, 40.691227]]",1127,        139914,1200,253,1127,454,523,126,1127,69,523,361
482,0470021.001,"[[-73.994709, 40.702994], [-73.994908, 40.703047], [-73.99552299999999, 40.703258], [-73.994648, 40.704135], [-73.994588, 40.704194], [-73.99365499999999, 40.704702], [-73.989519, 40.705118], [-73.989345, 40.704729], [-73.989525, 40.704961999999995], [-73.989537, 40.70386], [-73.989583, 40.7032], [-73.98973, 40.700734], [-73.990096, 40.700700000000005], [-73.990935, 40.700767], [-73.99128999999999, 40.701049], [-73.992221, 40.701778], [-73.992612, 40.702061], [-73.993267, 40.702435], [-73.994177, 40.702825], [-73.99444, 40.702909], [-73.994709, 40.702994]]",1281,        136842,1330,47,1281,306,554,98,1281,46,554,162
483,0470021.002,"[[-73.98660799999999, 40.703756999999996], [-73.98669, 40.702422999999996], [-73.986784, 40.701119999999996], [-73.986794, 40.700626], [-73.98868399999999, 40.700699], [-73.98973, 40.700734], [-73.989583, 40.7032], [-73.989537, 40.70386], [-73.989525, 40.704961999999995], [-73.989345, 40.704729], [-73.989519, 40.705118], [-73.987546, 40.704747], [-73.98619099999999, 40.704812], [-73.986222, 40.704333999999996], [-73.98660799999999, 40.703756999999996]]",1529,        114303,1610,188,1529,438,619,136,1529,78,619,376
484,0470021.003,"[[-73.986794, 40.700626], [-73.986784, 40.701119999999996], [-73.98669, 40.702422999999996], [-73.98660799999999, 40.703756999999996], [-73.986222, 40.704333999999996], [-73.98619099999999, 40.704812], [-73.98404, 40.704892], [-73.979233, 40.705769], [-73.979328, 40.704746], [-73.97998799999999, 40.703541], [-73.98022399999999, 40.703063], [-73.980649, 40.701561], [-73.980729, 40.701268], [-73.98285, 40.701359], [-73.98582499999999, 40.700598], [-73.986794, 40.700626]]",794,        243412,823,39,794,377,400,134,794,28,400,282
485,0470023.002,"[[-73.980729, 40.701268], [-73.98045499999999, 40.700852], [-73.980462, 40.699703], [-73.98293199999999, 40.699771999999996], [-73.98285, 40.701359], [-73.980729, 40.701268]]",1549,         35375,1625,1022,1549,146,545,41,1549,68,545,544
486,0470023.003,"[[-73.98311799999999, 40.697542], [-73.983051, 40.698378], [-73.98496, 40.698445], [-73.985379, 40.69844], [-73.98571199999999, 40.69845], [-73.98616, 40.698479], [-73.986969, 40.698504], [-73.98693999999999, 40.698781], [-73.986864, 40.69922], [-73.986813, 40.699956], [-73.986532, 40.699923999999996], [-73.984776, 40.699853999999995], [-73.983749, 40.699797], [-73.98293199999999, 40.699771999999996], [-73.980462, 40.699703], [-73.980544, 40.698246], [-73.980515, 40.697437], [-73.982235, 40.697505], [-73.98311799999999, 40.697542]]",1143,        104846,1186,723,1143,131,418,18,1143,41,418,417
487,0470029.011,"[[-73.978376, 40.696355], [-73.978351, 40.696276], [-73.978343, 40.696225999999996], [-73.978094, 40.694623], [-73.97782699999999, 40.693438], [-73.979168, 40.693489], [-73.980139, 40.694683], [-73.980356, 40.696177999999996], [-73.98037099999999, 40.696262999999995], [-73.980632, 40.696346], [-73.979497, 40.696337], [-73.978376, 40.696355]]",2196,         51193,2278,1330,2196,290,858,53,2196,79,858,853
488,0470031.002,"[[-73.981476, 40.689931], [-73.982132, 40.691227], [-73.98179, 40.691645], [-73.981791, 40.692025], [-73.97894699999999, 40.691921], [-73.978624, 40.689831], [-73.981476, 40.689931]]",589,         59468,630,310,589,0,0,0,589,36,0,0
489,0470031.003,"[[-73.975848, 40.693360999999996], [-73.97498499999999, 40.693329], [-73.973855, 40.693287], [-73.97354, 40.691707], [-73.973126, 40.689622], [-73.974109, 40.689662999999996], [-73.975106, 40.689698], [-73.977098, 40.689772999999995], [-73.978624, 40.689831], [-73.97894699999999, 40.691921], [-73.97754499999999, 40.691896], [-73.97782699999999, 40.693438], [-73.975848, 40.693360999999996]]",83,        164752,83,11,83,31,47,3,83,0,47,46
490,0470033.001,"[[-73.97620599999999, 40.687025], [-73.976545, 40.686994], [-73.976592, 40.687183999999995], [-73.977098, 40.689772999999995], [-73.975106, 40.689698], [-73.974616, 40.687191], [-73.97559, 40.687086], [-73.97620599999999, 40.687025]]",828,         49129,880,149,828,375,378,120,828,46,378,296
491,0470035.001,"[[-73.97620599999999, 40.687025], [-73.97559, 40.687086], [-73.97524299999999, 40.685406], [-73.974955, 40.683983999999995], [-73.973922, 40.683755999999995], [-73.97377999999999, 40.683060999999995], [-73.975929, 40.683505], [-73.977457, 40.684052], [-73.978026, 40.684864], [-73.97908799999999, 40.686285], [-73.97936299999999, 40.686682], [-73.976545, 40.686994], [-73.97620599999999, 40.687025]]",650,        102750,686,106,650,322,327,89,650,35,327,166
492,0470035.002,"[[-73.97524299999999, 40.685406], [-73.97559, 40.687086], [-73.974616, 40.687191], [-73.97428099999999, 40.685513], [-73.973922, 40.683755999999995], [-73.974955, 40.683983999999995], [-73.97524299999999, 40.685406]]",904,         30277,956,594,904,347,479,67,904,44,479,421
493,0470041.002,"[[-73.98700000000001, 40.687773], [-73.98482899999999, 40.68693], [-73.986119, 40.685024], [-73.988289, 40.685869], [-73.98700000000001, 40.687773]]",1152,         49024,1191,169,1152,301,395,95,1152,36,395,247
494,0470041.003,"[[-73.983092, 40.685451], [-73.983953, 40.684182], [-73.986119, 40.685024], [-73.98482899999999, 40.68693], [-73.982661, 40.686085999999996], [-73.983092, 40.685451]]",884,         48972,908,78,884,306,397,98,884,20,397,229
495,0470043.002,"[[-73.990166, 40.689729], [-73.98973699999999, 40.69036], [-73.986155, 40.689018], [-73.98700000000001, 40.687773], [-73.98916799999999, 40.688615], [-73.988722, 40.689246], [-73.990166, 40.689729]]",795,         42471,835,114,795,398,466,62,795,35,466,327
496,0470043.004,"[[-73.99268599999999, 40.689032999999995], [-73.992364, 40.68969], [-73.990648, 40.68913], [-73.98916799999999, 40.688615], [-73.99046799999999, 40.686727999999995], [-73.993269, 40.687825], [-73.993005, 40.688364], [-73.99268599999999, 40.689032999999995]]",1287,         64053,1344,68,1287,540,632,142,1287,54,632,475
497,0470045.002,"[[-73.99687399999999, 40.689433], [-73.995001, 40.688915], [-73.993005, 40.688364], [-73.993269, 40.687825], [-73.993338, 40.687678999999996], [-73.995333, 40.688226], [-73.99573199999999, 40.687397], [-73.997562, 40.688], [-73.99687399999999, 40.689433]]",741,         43968,757,15,741,289,367,70,741,16,367,241
498,0610100.002,"[[-73.97282, 40.75587], [-73.971451, 40.757749], [-73.969625, 40.760251], [-73.968024, 40.759578], [-73.968936, 40.75833], [-73.969394, 40.7577], [-73.969848, 40.757076], [-73.97031299999999, 40.756453], [-73.971217, 40.755193], [-73.97282, 40.75587]]",1398,         85919,1442,76,1398,831,903,118,1398,39,903,769
499,0610101.001,"[[-73.990623, 40.750992], [-73.987937, 40.749855], [-73.98778, 40.749772], [-73.987973, 40.749491], [-73.98827, 40.749148], [-73.988714, 40.748512999999996], [-73.989166, 40.747895], [-73.989617, 40.747277], [-73.992463, 40.748469], [-73.995299, 40.749671], [-73.994844, 40.750293], [-73.993464, 40.75219], [-73.990623, 40.750992]]",1116,        175518,1159,217,1116,503,495,115,1116,41,495,486
500,0610103.001,"[[-74.00094299999999, 40.752105], [-74.00052699999999, 40.752688], [-73.999633, 40.753918], [-73.999143, 40.754585], [-73.996304, 40.753389], [-73.993464, 40.75219], [-73.994844, 40.750293], [-73.995299, 40.749671], [-73.99812, 40.750903], [-73.999723, 40.751653999999995], [-74.00094299999999, 40.752105]]",2058,        172650,2125,127,2058,1517,1328,367,2058,63,1328,1214
501,0610104.001,"[[-73.974457, 40.762293], [-73.974915, 40.761666999999996], [-73.97537299999999, 40.76104], [-73.976744, 40.759164999999996], [-73.977655, 40.757912], [-73.980886, 40.75927], [-73.980426, 40.759899], [-73.978601, 40.762395999999995], [-73.97768599999999, 40.763645], [-73.974457, 40.762293]]",966,        173232,989,32,966,504,627,71,966,21,627,344
502,0610106.011,"[[-73.960182, 40.758037], [-73.96243199999999, 40.758981], [-73.96196599999999, 40.759619], [-73.959722, 40.758663], [-73.960182, 40.758037]]",1106,         17441,1120,15,1106,307,586,33,1106,13,586,134
503,0610106.012,"[[-73.960182, 40.758037], [-73.96067099999999, 40.757363999999995], [-73.962925, 40.758309], [-73.96243199999999, 40.758981], [-73.960182, 40.758037]]",1069,         18550,1091,10,1069,490,650,62,1069,22,650,297
504,0610106.014,"[[-73.96162199999999, 40.756059], [-73.963871, 40.757008], [-73.96341199999999, 40.757636999999995], [-73.961158, 40.756688], [-73.96162199999999, 40.756059]]",1152,         17387,1152,3,1152,411,708,31,1152,0,708,24
505,0610106.015,"[[-73.963871, 40.757008], [-73.96162199999999, 40.756059], [-73.9621, 40.755455], [-73.964325, 40.756381], [-73.963871, 40.757008]]",1498,         17008,1521,33,1498,723,951,91,1498,21,951,641
506,0610106.016,"[[-73.959722, 40.758663], [-73.95907199999999, 40.758398], [-73.95872899999999, 40.758165999999996], [-73.95859899999999, 40.758133], [-73.960527, 40.755596], [-73.96120499999999, 40.755041999999996], [-73.96143, 40.755145], [-73.9621, 40.755455], [-73.96162199999999, 40.756059], [-73.961158, 40.756688], [-73.96067099999999, 40.757363999999995], [-73.960182, 40.758037], [-73.959722, 40.758663]]",1166,         43326,1178,8,1166,344,674,38,1166,12,674,29
507,0610106.021,"[[-73.96015, 40.762115], [-73.959695, 40.76274], [-73.957441, 40.761789], [-73.957888, 40.761175], [-73.96015, 40.762115]]",1545,         17124,1588,32,1545,681,922,82,1545,37,922,454
508,0610106.022,"[[-73.96196599999999, 40.759619], [-73.961522, 40.760231], [-73.960607, 40.761488], [-73.96015, 40.762115], [-73.957888, 40.761175], [-73.958356, 40.760539], [-73.959722, 40.758663], [-73.96196599999999, 40.759619]]",2300,         69153,2364,32,2300,813,1187,145,2300,61,1187,983
509,0610108.001,"[[-73.96243199999999, 40.758981], [-73.964005, 40.759648999999996], [-73.964801, 40.759982], [-73.964332, 40.760602999999996], [-73.96196599999999, 40.759619], [-73.96243199999999, 40.758981]]",781,         18297,793,13,781,415,508,54,781,11,508,318
510,0610108.002,"[[-73.964503, 40.758973999999995], [-73.965293, 40.759308], [-73.964801, 40.759982], [-73.964005, 40.759648999999996], [-73.96243199999999, 40.758981], [-73.962925, 40.758309], [-73.964503, 40.758973999999995]]",1330,         19611,1341,19,1330,647,836,94,1330,11,836,372
511,0610108.004,"[[-73.966239, 40.758008], [-73.965783, 40.758632], [-73.96341199999999, 40.757636999999995], [-73.963871, 40.757008], [-73.966239, 40.758008]]",801,         18200,811,5,801,225,408,29,801,10,408,316
512,0610108.005,"[[-73.966239, 40.758008], [-73.963871, 40.757008], [-73.964325, 40.756381], [-73.966702, 40.757380999999995], [-73.966239, 40.758008]]",1101,         18249,1123,32,1101,719,767,94,1101,22,767,628
513,0610108.006,"[[-73.965293, 40.759308], [-73.967533, 40.760255], [-73.966583, 40.761551999999995], [-73.964332, 40.760602999999996], [-73.964801, 40.759982], [-73.965293, 40.759308]]",1583,         35734,1605,33,1583,745,950,114,1583,22,950,557
514,0610109.001,"[[-73.990623, 40.750992], [-73.993464, 40.75219], [-73.99297899999999, 40.752854], [-73.992528, 40.753474], [-73.99207899999999, 40.754090999999995], [-73.991633, 40.754706999999996], [-73.988787, 40.753516999999995], [-73.985947, 40.752317], [-73.98729399999999, 40.750451], [-73.98778, 40.749772], [-73.987937, 40.749855], [-73.990623, 40.750992]]",183,        175741,191,6,183,110,113,21,183,8,113,98
515,0610110.003,"[[-73.963424, 40.761859], [-73.963884, 40.761233], [-73.964332, 40.760602999999996], [-73.966583, 40.761551999999995], [-73.96567, 40.762805], [-73.965214, 40.763432], [-73.962974, 40.762487], [-73.963424, 40.761859]]",1528,         51723,1564,46,1528,803,964,116,1528,32,964,745
516,0610110.004,"[[-73.959695, 40.76274], [-73.96015, 40.762115], [-73.962515, 40.763113], [-73.962064, 40.763735], [-73.959695, 40.76274]]",1132,         18082,1163,21,1132,441,642,63,1132,31,642,309
517,0610110.006,"[[-73.963424, 40.761859], [-73.962974, 40.762487], [-73.960607, 40.761488], [-73.961522, 40.760231], [-73.96196599999999, 40.759619], [-73.964332, 40.760602999999996], [-73.963884, 40.761233], [-73.963424, 40.761859]]",1459,         54247,1505,58,1459,898,983,137,1459,43,983,879
518,0610111.001,"[[-73.992528, 40.753474], [-73.99297899999999, 40.752854], [-73.993464, 40.75219], [-73.996304, 40.753389], [-73.99581599999999, 40.754056999999996], [-73.99535399999999, 40.754688], [-73.994468, 40.755908999999996], [-73.991633, 40.754706999999996], [-73.99207899999999, 40.754090999999995], [-73.992528, 40.753474]]",1685,         87694,1761,153,1685,828,871,152,1685,67,871,770
519,0610111.003,"[[-73.99535399999999, 40.754688], [-73.99667199999999, 40.755215], [-73.99820799999999, 40.755869], [-73.997306, 40.75711], [-73.995757, 40.756429], [-73.99534899999999, 40.756242], [-73.994468, 40.755908999999996], [-73.99535399999999, 40.754688]]",830,         42560,854,69,830,579,509,144,830,21,509,474
520,0610112.011,"[[-73.97768599999999, 40.763645], [-73.97719599999999, 40.764323999999995], [-73.976703, 40.764996], [-73.97623399999999, 40.765675], [-73.973015, 40.764278999999995], [-73.974457, 40.762293], [-73.97768599999999, 40.763645]]",992,         79536,1003,15,992,513,629,69,992,11,629,482
521,0610112.021,"[[-73.97075, 40.761609], [-73.971243, 40.760937], [-73.972852, 40.761614], [-73.974457, 40.762293], [-73.973015, 40.764278999999995], [-73.971411, 40.763588], [-73.96980099999999, 40.762913999999995], [-73.970258, 40.762288], [-73.97075, 40.761609]]",441,         78008,450,9,441,161,245,28,441,9,245,70
522,0610112.032,"[[-73.971243, 40.760937], [-73.97075, 40.761609], [-73.970258, 40.762288], [-73.96980099999999, 40.762913999999995], [-73.968187, 40.762226999999996], [-73.969132, 40.760929], [-73.969625, 40.760251], [-73.971243, 40.760937]]",520,         39209,533,5,520,227,340,12,520,13,340,124
523,0610113.001,"[[-73.988787, 40.753516999999995], [-73.991633, 40.754706999999996], [-73.991177, 40.75533], [-73.990276, 40.756567], [-73.989791, 40.757234], [-73.986949, 40.756036], [-73.984118, 40.754842], [-73.98504299999999, 40.753554], [-73.985947, 40.752317], [-73.988787, 40.753516999999995]]",117,        175653,119,11,117,86,84,8,117,2,84,62
524,0610114.012,"[[-73.97004199999999, 40.765467], [-73.970957, 40.764216], [-73.971411, 40.763588], [-73.973015, 40.764278999999995], [-73.97255299999999, 40.764897999999995], [-73.971189, 40.766767], [-73.969585, 40.766090999999996], [-73.97004199999999, 40.765467]]",557,         49118,560,9,557,215,331,28,557,3,331,235
525,0610114.021,"[[-73.967272, 40.76348], [-73.966813, 40.764105], [-73.966359, 40.764731999999995], [-73.964755, 40.764058], [-73.965214, 40.763432], [-73.96567, 40.762805], [-73.966583, 40.761551999999995], [-73.968187, 40.762226999999996], [-73.967272, 40.76348]]",1345,         49160,1364,21,1345,624,814,90,1345,18,814,338
526,0610114.022,"[[-73.96980099999999, 40.762913999999995], [-73.969337, 40.763546999999996], [-73.96888899999999, 40.764161], [-73.968431, 40.764787999999996], [-73.967974, 40.765412999999995], [-73.966359, 40.764731999999995], [-73.966813, 40.764105], [-73.967272, 40.76348], [-73.968187, 40.762226999999996], [-73.96980099999999, 40.762913999999995]]",1052,         49639,1074,15,1052,395,608,41,1052,22,608,246
527,0610115.002,"[[-73.995757, 40.756429], [-73.997306, 40.75711], [-73.995474, 40.759626999999995], [-73.992633, 40.75843], [-73.994468, 40.755908999999996], [-73.99534899999999, 40.756242], [-73.995757, 40.756429]]",1040,         88134,1078,196,1040,508,450,137,1040,34,450,438
528,0610117.001,"[[-74.00294199999999, 40.759730999999995], [-74.003427, 40.759968], [-74.001716, 40.762208], [-74.00116299999999, 40.762021], [-73.99831499999999, 40.760822999999995], [-73.995474, 40.759626999999995], [-73.997306, 40.75711], [-73.99866899999999, 40.757706], [-74.00294199999999, 40.759730999999995]]",3364,        193863,3499,388,3364,1907,2056,397,3364,130,2056,2050
529,0610119.001,"[[-73.985551, 40.757968], [-73.985085, 40.758589], [-73.98225599999999, 40.757387], [-73.98362399999999, 40.755516], [-73.984118, 40.754842], [-73.986949, 40.756036], [-73.986458, 40.75671], [-73.986014, 40.757338999999995], [-73.985551, 40.757968]]",445,         88724,466,160,445,385,387,17,445,19,387,385
530,0610119.002,"[[-73.989791, 40.757234], [-73.989297, 40.757906999999996], [-73.98884199999999, 40.758533], [-73.988391, 40.759164], [-73.987927, 40.759791], [-73.985322, 40.758686999999995], [-73.985085, 40.758589], [-73.985551, 40.757968], [-73.986014, 40.757338999999995], [-73.986458, 40.75671], [-73.986949, 40.756036], [-73.989791, 40.757234]]",675,         88867,713,253,675,635,641,10,675,32,641,638
531,0610121.002,"[[-73.99498299999999, 40.7603], [-73.99213999999999, 40.759102999999996], [-73.992633, 40.75843], [-73.995474, 40.759626999999995], [-73.99498299999999, 40.7603]]",2625,         23458,2757,334,2625,1295,1669,153,2625,116,1669,1668
532,0610121.004,"[[-73.99407, 40.761551999999995], [-73.99123, 40.760354], [-73.988391, 40.759164], [-73.98884199999999, 40.758533], [-73.99168499999999, 40.759729], [-73.994526, 40.760926999999995], [-73.99407, 40.761551999999995]]",1377,         43551,1425,94,1377,953,883,195,1377,43,883,817
533,0610121.005,"[[-73.99123, 40.760354], [-73.990764, 40.760988], [-73.987927, 40.759791], [-73.988391, 40.759164], [-73.99123, 40.760354]]",1259,         21983,1291,101,1259,931,864,165,1259,30,864,764
534,0610122.002,"[[-73.969585, 40.766090999999996], [-73.969129, 40.766715999999995], [-73.968672, 40.767342], [-73.968215, 40.767967999999996], [-73.966607, 40.767291], [-73.967064, 40.766667], [-73.96752, 40.766039], [-73.967974, 40.765412999999995], [-73.969585, 40.766090999999996]]",982,         37001,1008,18,982,302,533,41,982,25,533,235
535,0610122.003,"[[-73.969129, 40.766715999999995], [-73.969585, 40.766090999999996], [-73.971189, 40.766767], [-73.969825, 40.768646], [-73.969365, 40.769270999999996], [-73.967759, 40.768595999999995], [-73.968215, 40.767967999999996], [-73.968672, 40.767342], [-73.969129, 40.766715999999995]]",561,         49317,572,10,561,225,325,37,561,10,325,199
